brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;price_rub
BMW;3 Series;2016;109542.0;2.2;143.0;4.0;Automatic;Sedan;2939286
BMW;7 Series;2015;85647.0;2.9;191.4;4.0;Automatic;Sedan;3188755
BMW;X5_M;2020;180529.0;3.4;217.6;3.0;Automatic;SUV;6398083
BMW;3 Series_M;2014;76369.0;3.2;211.2;4.0;Manual;Sedan;3844739
BMW;X7_M;2012;34288.0;3.0;195.0;4.0;Automatic;SUV;4013277
BMW;X7;2017;117050.0;2.3;147.2;3.0;Automatic;SUV;3938276
BMW;5 Series_M;2019;155132.0;3.6;230.4;3.0;Automatic;Sedan;5181169
BMW;3 Series;2014;72651.0;2.8;187.6;4.0;Automatic;Sedan;3005319
BMW;3 Series;2012;35544.0;2.8;184.8;4.0;Automatic;Sedan;2726445
BMW;X5_M;2018;148220.0;3.0;201.0;3.0;Automatic;SUV;5655652
BMW;5 Series;2019;163560.0;2.3;151.8;3.0;Manual;Sedan;3370495
BMW;X7;2021;201876.0;2.9;188.5;2.0;Manual;SUV;4759022
BMW;3 Series;2015;90091.0;2.3;147.2;4.0;Automatic;Sedan;2887088
BMW;X7;2010;5000.0;2.3;147.2;4.0;Manual;SUV;2511144
BMW;X7_M;2016;105585.0;3.6;241.2;4.0;Manual;SUV;5358527
BMW;X5;2016;;3.6;241.2;4.0;Automatic;SUV;4175116
BMW;X7_M;2017;130707.0;3.2;204.8;3.0;Manual;SUV;5385992
BMW;X7;2021;209178.0;2.4;153.6;2.0;Manual;SUV;4437747
BMW;3 Series;2011;17558.0;2.8;182.0;4.0;Automatic;Sedan;2552224
BMW;5 Series;2017;125508.0;3.5;227.5;3.0;Automatic;Sedan;3503924
BMW;7 Series;2014;74203.0;3.0;192.0;4.0;Manual;Sedan;2961713
BMW;X5_M;2015;87012.0;3.4;214.2;4.0;Manual;SUV;4966639
BMW;5 Series_M;2010;5000.0;3.3;221.1;4.0;Automatic;Sedan;3080042
BMW;X5_M;2019;162617.0;3.6;237.6;4.0;Manual;SUV;6225240
BMW;5 Series;2020;182951.0;3.1;195.3;3.0;Manual;Sedan;3683708
BMW;X5_M;2015;92722.0;3.1;198.4;4.0;Manual;SUV;4784435
BMW;7 Series;2016;107667.0;2.2;143.0;4.0;Automatic;Sedan;3026767
BMW;3 Series;2011;17563.0;2.4;156.0;4.0;Automatic;Sedan;2464909
BMW;X5;2013;53377.0;2.9;191.4;4.0;Manual;SUV;3389283
BMW;X7;2014;70619.0;2.5;167.5;4.0;Automatic;SUV;3470304
BMW;3 Series_M;2021;202922.0;3.4;214.2;2.0;Automatic;Sedan;5344185
BMW;7 Series;2019;161985.0;2.6;169.0;4.0;Automatic;Sedan;3466835
BMW;X7;2017;121598.0;2.6;166.4;3.0;Automatic;SUV;3977978
BMW;X3_M;2016;111937.0;3.0;189.0;4.0;Automatic;SUV;5076481
BMW;X3_M;2019;159036.0;3.3;221.1;4.0;Manual;SUV;6170998
BMW;7 Series_M;2021;206677.0;3.1;204.6;3.0;Automatic;Sedan;5224414
BMW;X7;2016;110885.0;3.0;192.0;4.0;Manual;SUV;3834137
BMW;X5;2012;37830.0;2.7;172.8;4.0;Automatic;SUV;3077857
BMW;X5;2022;209859.0;3.2;214.4;3.0;Automatic;SUV;5123374
BMW;X7_M;2010;5000.0;3.4;217.6;4.0;Manual;SUV;3477496
BMW;X7;2021;193267.0;2.5;157.5;3.0;Manual;SUV;4693084
BMW;5 Series;2020;185024.0;2.3;151.8;2.0;Automatic;Sedan;3495692
BMW;5 Series;2012;34575.0;2.4;158.4;4.0;Automatic;Sedan;2594205
BMW;X3;2015;92000.0;3.3;221.1;4.0;Automatic;SUV;3846200
BMW;X7;2015;89900.0;3.2;201.6;4.0;Automatic;SUV;3783878
BMW;X3_M;2010;5000.0;3.6;226.8;4.0;Automatic;SUV;3522982
BMW;5 Series_M;2021;201582.0;3.2;211.2;3.0;Automatic;Sedan;5330577
BMW;3 Series_M;2012;35109.0;3.2;204.8;4.0;Automatic;Sedan;3500004
BMW;7 Series;2012;36310.0;2.6;174.2;4.0;Automatic;Sedan;2680308
BMW;X7_M;2020;181732.0;3.3;217.8;2.0;Manual;SUV;6347704
BMW;7 Series_M;2016;105218.0;3.2;214.4;4.0;Manual;Sedan;4380149
BMW;X5_M;2011;18766.0;3.5;231.0;4.0;Automatic;SUV;3795870
BMW;X7_M;2018;145916.0;3.4;221.0;4.0;Automatic;SUV;5765170
BMW;7 Series;2019;170274.0;2.7;172.8;4.0;Automatic;Sedan;3402596
BMW;X3;2021;206992.0;2.7;175.5;3.0;Automatic;SUV;4662680
BMW;3 Series;2021;208046.0;2.7;172.8;3.0;Automatic;Sedan;3685517
BMW;3 Series_M;2019;164802.0;3.5;231.0;3.0;Automatic;Sedan;4998096
BMW;X7_M;2015;89570.0;3.1;201.5;4.0;Manual;SUV;4869034
BMW;5 Series_M;2021;201982.0;3.0;201.0;2.0;Automatic;Sedan;5304834
BMW;3 Series_M;2018;142469.0;3.0;198.0;3.0;Automatic;Sedan;4693476
BMW;5 Series;2015;89041.0;2.3;144.9;4.0;Manual;Sedan;2912458
BMW;5 Series;2020;177408.0;3.1;201.5;;Automatic;Sedan;3770510
BMW;X7;2013;54275.0;3.2;204.8;4.0;Automatic;SUV;3425624
BMW;X3_M;2012;34514.0;3.0;195.0;4.0;Automatic;SUV;3973212
BMW;X5;2016;110249.0;1.7;113.9;4.0;Automatic;SUV;3479769
BMW;X5_M;2020;183918.0;3.5;227.5;3.0;Automatic;SUV;6353746
BMW;X5;2012;37460.0;2.6;163.8;4.0;Automatic;SUV;2978245
BMW;X5_M;2020;175258.0;3.4;217.6;3.0;Automatic;SUV;6374164
BMW;X5_M;2012;35770.0;3.1;207.7;4.0;Automatic;SUV;3972017
BMW;X5;2010;5000.0;2.5;162.5;4.0;Automatic;SUV;2637848
BMW;3 Series_M;2017;124139.0;3.3;217.8;3.0;Automatic;Sedan;4602947
BMW;X5_M;2019;157550.0;3.5;224.0;3.0;Manual;SUV;6122066
BMW;X7;2016;113353.0;2.4;156.0;4.0;Manual;SUV;3638169
BMW;X3_M;2011;17360.0;3.0;192.0;4.0;Automatic;SUV;3611909
BMW;5 Series;2011;17042.0;1.8;120.6;4.0;Automatic;Sedan;2295490
BMW;X5_M;2014;71474.0;3.5;234.5;4.0;Manual;SUV;4696559
BMW;X5_M;2018;144992.0;3.3;217.8;3.0;Automatic;SUV;5777952
BMW;3 Series_M;2020;178396.0;3.2;211.2;3.0;Automatic;Sedan;5201915
BMW;X7_M;2014;68779.0;3.4;221.0;4.0;Automatic;SUV;4733834
BMW;X5;2016;109982.0;2.6;163.8;4.0;Automatic;SUV;3690921
BMW;5 Series;2011;17685.0;1.8;120.6;4.0;Automatic;Sedan;2229549
BMW;7 Series;2010;5000.0;3.0;192.0;4.0;Manual;Sedan;2469274
BMW;7 Series;2017;129061.0;2.3;144.9;3.0;Manual;Sedan;3090453
BMW;3 Series;2019;160030.0;2.7;180.9;3.0;Automatic;Sedan;3525285
BMW;X7_M;2018;147028.0;3.0;198.0;3.0;Manual;SUV;5704966
BMW;X7_M;2010;5000.0;3.5;231.0;4.0;Automatic;SUV;3506705
BMW;X7;2011;18456.0;2.7;175.5;4.0;Manual;SUV;2935183
BMW;5 Series_M;2016;106730.0;3.2;211.2;4.0;Manual;Sedan;4344732
BMW;X5;2016;108879.0;3.2;214.4;4.0;Automatic;SUV;4053552
BMW;X5_M;2012;;;221.1;4.0;Automatic;SUV;4059546
BMW;X5_M;2012;36919.0;3.4;214.2;4.0;Automatic;SUV;4019566
BMW;5 Series;2011;17620.0;2.0;126.0;4.0;Manual;Sedan;2321060
BMW;7 Series;2018;137897.0;2.8;184.8;4.0;Manual;Sedan;3470652
BMW;X3_M;2015;86910.0;3.3;221.1;4.0;Automatic;SUV;4965303
BMW;3 Series_M;2019;167759.0;3.0;192.0;4.0;Manual;Sedan;4776362
BMW;3 Series;2020;175371.0;1.8;118.8;2.0;Automatic;Sedan;3419692
BMW;5 Series_M;2016;114106.0;3.6;226.8;4.0;Automatic;Sedan;4369576
BMW;X5;2011;18351.0;2.7;180.9;4.0;Automatic;SUV;2945368
BMW;X3_M;2019;168301.0;3.0;198.0;4.0;Manual;SUV;5906525
BMW;3 Series;2011;17592.0;2.1;140.7;4.0;Automatic;Sedan;2351151
BMW;3 Series_M;2013;51699.0;3.2;214.4;4.0;Manual;Sedan;3772309
BMW;7 Series_M;2017;130470.0;2.9;182.7;3.0;Automatic;Sedan;4299455
BMW;X3_M;2012;34878.0;3.0;189.0;4.0;Manual;SUV;3916527
BMW;X3_M;2012;35599.0;3.2;204.8;4.0;Automatic;SUV;3969613
BMW;X7;2011;17913.0;3.0;189.0;4.0;Automatic;SUV;2948640
BMW;7 Series_M;2011;17218.0;3.4;217.6;4.0;Automatic;Sedan;3333416
BMW;X3;2022;213995.0;2.1;140.7;;Manual;SUV;4771040
BMW;X3_M;2015;88570.0;3.6;230.4;4.0;Manual;SUV;4997376
BMW;5 Series_M;2021;193474.0;3.9;257.4;2.0;Automatic;Sedan;5708851
BMW;X3_M;2015;94764.0;3.3;217.8;4.0;Manual;SUV;4912276
BMW;7 Series_M;2015;92632.0;3.4;224.4;4.0;Automatic;Sedan;4116416
BMW;3 Series;2022;203693.0;2.7;180.9;2.0;Manual;Sedan;4037190
BMW;7 Series;2018;145696.0;2.5;167.5;4.0;Automatic;Sedan;3379579
BMW;3 Series;2012;36295.0;2.7;175.5;4.0;Manual;Sedan;2651193
BMW;5 Series_M;2014;70749.0;3.5;224.0;4.0;Manual;Sedan;3988635
BMW;X3_M;2016;108875.0;3.3;207.9;4.0;Automatic;SUV;5189578
BMW;X3_M;2017;130680.0;3.2;204.8;4.0;Automatic;SUV;5415018
BMW;5 Series_M;2017;120924.0;3.3;214.5;3.0;Automatic;Sedan;4591743
BMW;3 Series;2011;18598.0;2.3;151.8;4.0;Automatic;Sedan;2454242
BMW;7 Series;2018;139259.0;2.6;166.4;3.0;Automatic;Sedan;3425372
BMW;X5_M;2020;187546.0;3.4;221.0;;Automatic;SUV;6302188
BMW;3 Series;2017;127656.0;2.8;179.2;3.0;Manual;Sedan;3252922
BMW;5 Series;2021;195570.0;3.1;198.4;3.0;Manual;Sedan;3892885
BMW;X7;2018;146397.0;2.6;166.4;3.0;Manual;SUV;4106720
BMW;7 Series;2021;197376.0;2.6;171.6;2.0;Automatic;Sedan;3719928
BMW;5 Series_M;2019;157992.0;3.2;208.0;3.0;Manual;Sedan;4944352
BMW;5 Series_M;2014;74077.0;3.3;221.1;4.0;Automatic;Sedan;3947208
BMW;X3_M;2021;195043.0;3.7;240.5;2.0;Automatic;SUV;6824633
BMW;X3;2021;192591.0;2.6;169.0;2.0;Manual;SUV;4687262
BMW;X5;2019;155760.0;2.2;147.4;4.0;Automatic;SUV;4227259
BMW;3 Series_M;2022;219912.0;3.3;207.9;2.0;Manual;Sedan;5585947
BMW;X7;2010;5000.0;2.0;132.0;4.0;Automatic;SUV;2451253
BMW;X3_M;2011;18220.0;3.1;195.3;;Automatic;SUV;3644664
BMW;X5_M;2020;189690.0;3.1;198.4;3.0;Automatic;SUV;6210398
BMW;5 Series;2010;5000.0;1.5;100.5;4.0;Automatic;Sedan;1959929
BMW;X7;2018;147258.0;2.3;147.2;3.0;Manual;SUV;3951711
BMW;X5_M;2012;35901.0;3.2;208.0;4.0;Manual;SUV;4053787
BMW;3 Series_M;2016;103352.0;3.6;237.6;4.0;Automatic;Sedan;4492273
BMW;X5_M;2015;94931.0;3.1;207.7;4.0;Automatic;SUV;4794573
BMW;7 Series_M;2019;163401.0;3.5;220.5;3.0;Automatic;Sedan;4965101
BMW;X3_M;2010;5000.0;3.3;217.8;4.0;Manual;SUV;3396525
BMW;X7;2013;52280.0;3.1;204.6;4.0;Automatic;SUV;3489392
BMW;X5_M;2022;226901.0;3.4;217.6;3.0;Manual;SUV;6843083
BMW;X5_M;2022;213666.0;3.4;221.0;3.0;Automatic;SUV;6959100
BMW;X5;2022;210794.0;2.1;134.4;3.0;Automatic;SUV;4725040
BMW;X7;2015;83042.0;2.5;165.0;4.0;Manual;SUV;3657386
BMW;3 Series_M;2015;89077.0;3.5;231.0;4.0;Manual;Sedan;4184765
BMW;3 Series;2011;17910.0;1.7;113.9;4.0;Automatic;Sedan;2240961
BMW;3 Series;2015;92438.0;2.0;132.0;4.0;Manual;Sedan;2813681
BMW;3 Series_M;2019;167044.0;3.4;217.6;4.0;Automatic;Sedan;4925691
BMW;7 Series;2022;221335.0;1.7;107.1;2.0;Automatic;Sedan;3458070
BMW;5 Series;2010;5000.0;1.9;127.3;4.0;Automatic;Sedan;2133324
BMW;3 Series;2016;102610.0;1.9;125.4;4.0;Automatic;Sedan;2979627
BMW;X3_M;2019;168442.0;3.2;214.4;3.0;Automatic;SUV;6050065
BMW;X3_M;2017;129577.0;3.3;211.2;4.0;Automatic;SUV;5460948
BMW;7 Series;2014;73486.0;3.3;217.8;4.0;Automatic;Sedan;3154668
BMW;5 Series;2020;174925.0;2.2;140.8;2.0;Automatic;Sedan;3523385
BMW;3 Series;2013;54422.0;2.4;160.8;4.0;Automatic;Sedan;2660314
BMW;5 Series;2022;206560.0;1.9;123.5;3.0;Automatic;Sedan;3671026
BMW;X3;2016;112171.0;2.4;153.6;4.0;Automatic;SUV;3696511
BMW;3 Series;2014;71532.0;2.5;162.5;;Manual;Sedan;2865646
BMW;3 Series_M;2019;163093.0;3.3;217.8;3.0;Automatic;Sedan;4966752
BMW;5 Series_M;2015;91922.0;3.3;217.8;4.0;Automatic;Sedan;4162473
BMW;5 Series;2014;69842.0;2.3;151.8;4.0;Automatic;Sedan;2791203
BMW;5 Series;2010;5000.0;2.4;158.4;4.0;Automatic;Sedan;2291070
BMW;5 Series;2010;5000.0;2.8;176.4;4.0;Automatic;Sedan;2350713
BMW;5 Series;2015;91352.0;2.7;172.8;4.0;Automatic;Sedan;3037390
BMW;X5_M;2011;18469.0;3.2;204.8;4.0;Automatic;SUV;3719217
BMW;5 Series_M;2013;53246.0;3.6;226.8;4.0;Manual;Sedan;3769553
BMW;X5_M;2014;71712.0;3.3;207.9;4.0;Manual;SUV;4612484
BMW;5 Series_M;2020;188627.0;3.3;217.8;3.0;Manual;Sedan;5093220
BMW;X3_M;2020;174772.0;3.4;214.2;3.0;Automatic;SUV;6399456
BMW;5 Series_M;2021;182272.0;3.1;207.7;2.0;Automatic;Sedan;5475514
BMW;7 Series_M;2013;55121.0;3.2;204.8;4.0;Manual;Sedan;3706135
BMW;7 Series_M;2018;148534.0;3.0;189.0;4.0;Automatic;Sedan;4628332
BMW;5 Series_M;2015;90233.0;3.4;217.6;4.0;Automatic;Sedan;4167556
BMW;3 Series;2013;54272.0;3.4;214.2;4.0;Manual;Sedan;2957284
BMW;3 Series;2021;205513.0;2.3;149.5;3.0;Automatic;Sedan;3542846
BMW;X5_M;2019;166907.0;3.5;234.5;4.0;Manual;SUV;6149529
BMW;X3_M;2019;160336.0;3.5;231.0;4.0;Automatic;SUV;6213939
BMW;X7_M;2012;37115.0;3.2;211.2;4.0;Automatic;SUV;4016933
BMW;X5_M;2019;162999.0;3.4;227.8;4.0;Manual;SUV;6108004
BMW;X7_M;2014;71335.0;3.4;221.0;4.0;Automatic;SUV;4684344
BMW;X5;2014;73540.0;3.8;247.0;4.0;Manual;SUV;3784059
BMW;X5;2015;88843.0;2.7;172.8;4.0;Automatic;SUV;3594340
BMW;X3_M;2015;93092.0;3.2;208.0;4.0;Automatic;SUV;4820251
BMW;X3_M;2020;180058.0;3.4;217.6;3.0;Manual;SUV;6362562
BMW;X5;2016;107670.0;2.6;174.2;4.0;Manual;SUV;3809576
BMW;7 Series;2014;71255.0;2.2;145.2;;Automatic;Sedan;2748632
BMW;7 Series_M;2013;52921.0;3.3;214.5;4.0;Automatic;Sedan;3701453
BMW;5 Series;2010;5000.0;2.4;156.0;4.0;Automatic;Sedan;2292099
BMW;7 Series;2016;104560.0;3.9;249.6;4.0;Manual;Sedan;3545952
BMW;X3;2017;127870.0;2.7;172.8;3.0;Automatic;SUV;3941614
BMW;7 Series_M;2021;201735.0;3.3;221.1;3.0;Automatic;Sedan;5353780
BMW;5 Series_M;2018;140414.0;3.2;211.2;3.0;Automatic;Sedan;4774417
BMW;X3;2016;100856.0;2.2;145.2;4.0;Manual;SUV;3715720
BMW;3 Series_M;2022;216564.0;3.5;231.0;3.0;Manual;Sedan;5689190
BMW;X5_M;2018;146084.0;3.3;207.9;3.0;Automatic;SUV;5711819
BMW;X5_M;2021;202298.0;3.5;220.5;2.0;Automatic;SUV;6618752
BMW;X5;2020;174793.0;1.9;121.6;3.0;Automatic;SUV;4337327
BMW;X3;2018;151683.0;2.5;157.5;3.0;Manual;SUV;3954722
BMW;3 Series;2011;17878.0;2.6;163.8;4.0;Automatic;Sedan;2444234
BMW;5 Series_M;2020;181536.0;3.7;233.1;2.0;Manual;Sedan;5242158
BMW;7 Series;2022;223412.0;2.8;187.6;2.0;Manual;Sedan;3887005
BMW;7 Series;2019;171753.0;3.1;201.5;3.0;Manual;Sedan;3566683
BMW;3 Series;2018;137751.0;2.8;176.4;4.0;Automatic;Sedan;3419669
BMW;X3_M;2020;180527.0;3.4;214.2;2.0;Manual;SUV;6357300
BMW;7 Series;2017;122312.0;2.6;;4.0;Automatic;Sedan;3261299
BMW;7 Series;2021;199731.0;2.0;132.0;2.0;Manual;Sedan;3467854
BMW;3 Series_M;2015;92632.0;3.2;211.2;4.0;Automatic;Sedan;4137467
BMW;7 Series_M;2019;168107.0;3.6;241.2;4.0;Automatic;Sedan;5059229
BMW;3 Series;2016;108314.0;2.8;187.6;4.0;Automatic;Sedan;3244381
BMW;X3;2019;159821.0;3.4;217.6;4.0;Manual;SUV;4646264
BMW;X3_M;2011;18174.0;3.5;227.5;4.0;Automatic;SUV;3810417
BMW;5 Series;2011;;3.2;208.0;4.0;Automatic;Sedan;2679926
BMW;3 Series;2021;191041.0;3.4;217.6;3.0;Automatic;Sedan;4067413
BMW;X5;2016;108556.0;2.8;179.2;4.0;Automatic;SUV;3817851
BMW;X5_M;2020;186577.0;3.8;239.4;3.0;Automatic;SUV;6405631
BMW;X3_M;2021;200794.0;3.2;211.2;3.0;Manual;SUV;6553283
BMW;7 Series_M;2010;5000.0;3.2;204.8;4.0;Manual;Sedan;2970132
BMW;7 Series_M;2012;36075.0;3.4;214.2;4.0;Manual;Sedan;3458264
BMW;X7_M;2011;17926.0;3.4;221.0;4.0;Automatic;SUV;3816326
BMW;5 Series;2016;112037.0;2.8;184.8;4.0;Manual;Sedan;3154099
BMW;X7_M;2011;16816.0;3.3;207.9;4.0;Manual;SUV;3711432
BMW;X5_M;2015;97741.0;3.3;221.1;4.0;Automatic;SUV;4900683
BMW;X3;2020;176943.0;2.9;185.6;2.0;Manual;SUV;4582720
BMW;X3;2017;129143.0;2.4;160.8;3.0;Automatic;SUV;3922840
BMW;3 Series;2015;88534.0;2.8;187.6;4.0;Automatic;Sedan;3071437
BMW;5 Series_M;2011;17395.0;3.2;201.6;4.0;Automatic;Sedan;3269339
BMW;5 Series;2016;112680.0;1.9;125.4;4.0;Automatic;Sedan;2865227
BMW;X5_M;2012;35239.0;3.3;207.9;;Automatic;SUV;4052819
BMW;X7;2015;88674.0;2.5;167.5;4.0;Automatic;SUV;3610977
BMW;X3;2019;160130.0;2.4;160.8;4.0;Automatic;SUV;4259340
BMW;3 Series;2010;5000.0;3.6;234.0;4.0;Automatic;Sedan;2703083
BMW;7 Series;2012;;2.5;157.5;4.0;Automatic;Sedan;2552221
BMW;5 Series_M;2021;196929.0;3.3;221.1;2.0;Automatic;Sedan;5489149
BMW;3 Series;2015;90334.0;2.4;156.0;4.0;Manual;Sedan;2919595
BMW;5 Series_M;2017;127074.0;3.2;211.2;3.0;Automatic;Sedan;4510490
BMW;X5_M;2015;88345.0;3.4;224.4;4.0;Manual;SUV;4980628
BMW;X7;2011;17647.0;2.4;158.4;4.0;Automatic;SUV;2871745
BMW;3 Series;2012;35608.0;1.6;100.8;4.0;Automatic;Sedan;2319649
BMW;X3;2018;145427.0;2.2;138.6;3.0;Manual;SUV;3965568
BMW;7 Series_M;2014;;3.0;189.0;4.0;Automatic;Sedan;3801347
BMW;X3_M;2020;;3.2;208.0;2.0;Automatic;SUV;6305493
BMW;X5_M;2011;19166.0;3.4;224.4;4.0;Manual;SUV;3807682
BMW;X7_M;2016;109779.0;3.5;220.5;4.0;Automatic;SUV;5226581
BMW;X7_M;2011;18429.0;3.4;227.8;4.0;Manual;SUV;3842196
BMW;X3_M;2015;93000.0;3.0;198.0;4.0;Manual;SUV;4829397
BMW;X7_M;2022;211315.0;3.2;214.4;2.0;Manual;SUV;6944771
BMW;3 Series;2015;92628.0;2.5;157.5;4.0;Automatic;Sedan;2931562
BMW;X7_M;2013;54682.0;3.3;221.1;4.0;Automatic;SUV;4404657
BMW;5 Series;2016;105906.0;2.8;182.0;4.0;Automatic;Sedan;3227765
BMW;3 Series;2019;170884.0;2.5;160.0;4.0;Manual;Sedan;3387531
BMW;7 Series_M;2011;17743.0;3.1;201.5;4.0;Manual;Sedan;3228365
BMW;X7;2019;164554.0;2.3;151.8;3.0;Manual;SUV;4166761
BMW;5 Series;2016;103920.0;2.5;165.0;4.0;Automatic;Sedan;3124551
BMW;5 Series_M;2016;108652.0;3.3;207.9;4.0;Manual;Sedan;4260805
BMW;7 Series;2016;105896.0;2.6;171.6;4.0;Automatic;Sedan;3109998
BMW;X3_M;2016;111349.0;3.1;201.5;4.0;Manual;SUV;5149273
BMW;7 Series;2014;78635.0;2.9;188.5;4.0;Automatic;Sedan;2895458
BMW;X5_M;2019;159945.0;;208.0;4.0;Automatic;SUV;6013411
BMW;X7_M;2011;17474.0;3.1;207.7;4.0;Automatic;SUV;3694556
BMW;7 Series;2013;52672.0;2.6;163.8;4.0;Automatic;Sedan;2758359
BMW;X3;2013;54461.0;1.8;115.2;4.0;Automatic;SUV;2924525
BMW;X3;2016;108236.0;2.4;151.2;4.0;Automatic;SUV;3681984
BMW;3 Series_M;2020;175441.0;3.4;217.6;3.0;Automatic;Sedan;5291012
BMW;3 Series_M;2017;124967.0;3.5;231.0;4.0;Manual;Sedan;4695155
BMW;7 Series_M;2015;90582.0;3.1;204.6;4.0;Automatic;Sedan;4049706
BMW;X5;2019;159708.0;2.9;185.6;4.0;Automatic;SUV;4452310
BMW;7 Series_M;2015;90156.0;3.4;214.2;4.0;Automatic;Sedan;4151812
BMW;7 Series;2022;220932.0;2.6;171.6;2.0;Manual;Sedan;3848841
BMW;X5;2021;198078.0;2.2;138.6;3.0;Automatic;SUV;4537272
BMW;X3_M;2017;124223.0;3.3;207.9;4.0;Automatic;SUV;5506702
BMW;X3_M;2020;;3.3;217.8;2.0;Automatic;SUV;6414653
BMW;5 Series;2020;190573.0;3.0;201.0;2.0;Automatic;Sedan;3675922
BMW;X7_M;2014;72324.0;3.6;237.6;4.0;Automatic;SUV;4747799
BMW;X3_M;2022;;3.4;214.2;3.0;Automatic;SUV;6831466
BMW;3 Series;2021;197495.0;2.8;184.8;2.0;Automatic;Sedan;3779490
BMW;X7;2022;229877.0;2.5;160.0;3.0;Automatic;SUV;4629029
BMW;X7_M;2020;183299.0;3.0;201.0;3.0;Automatic;SUV;6222924
BMW;5 Series;2019;165230.0;3.2;211.2;3.0;Automatic;Sedan;3709518
BMW;7 Series;2013;53012.0;2.3;144.9;4.0;Automatic;Sedan;2592974
BMW;X5;2017;121524.0;2.6;169.0;3.0;Manual;SUV;4013557
BMW;7 Series;2021;191605.0;1.9;121.6;3.0;Automatic;Sedan;3556940
BMW;X5;2016;108250.0;2.8;187.6;4.0;Manual;SUV;3883984
BMW;7 Series_M;2020;183666.0;3.3;221.1;3.0;Automatic;Sedan;5231340
BMW;3 Series;2014;69988.0;2.3;149.5;4.0;Automatic;Sedan;2776663
BMW;5 Series;2017;123746.0;3.1;201.5;4.0;Manual;Sedan;3470755
BMW;X3_M;2014;74357.0;3.7;233.1;4.0;Automatic;SUV;4732513
BMW;5 Series;2015;88708.0;1.7;108.8;4.0;Automatic;Sedan;2694622
BMW;5 Series;2012;37465.0;3.0;201.0;4.0;Automatic;Sedan;2820991
BMW;X3_M;2015;85285.0;3.2;208.0;4.0;Automatic;SUV;4947656
BMW;7 Series_M;2011;18299.0;3.1;195.3;4.0;Manual;Sedan;3232618
BMW;7 Series_M;2019;161002.0;3.4;217.6;4.0;Automatic;Sedan;5048615
BMW;7 Series;2015;94411.0;4.0;264.0;4.0;Automatic;Sedan;3417121
BMW;3 Series;2022;210144.0;2.3;147.2;2.0;Manual;Sedan;3780786
BMW;5 Series;2019;161285.0;3.0;195.0;3.0;Automatic;Sedan;3648518
BMW;X5;2014;72405.0;2.0;128.0;4.0;Automatic;SUV;3211679
BMW;X5_M;2017;131167.0;3.4;227.8;3.0;Manual;SUV;5559108
BMW;X3;2015;93461.0;;154.1;4.0;Automatic;SUV;3492958
BMW;X3;2019;158056.0;2.9;182.7;3.0;Automatic;SUV;4397412
BMW;X3;2019;155402.0;3.4;217.6;3.0;Automatic;SUV;4648523
BMW;5 Series_M;2012;36582.0;3.1;201.5;4.0;Automatic;Sedan;3432640
BMW;3 Series_M;2021;205169.0;3.6;237.6;2.0;Manual;Sedan;5482252
BMW;7 Series_M;2013;55710.0;3.4;214.2;4.0;Automatic;Sedan;3716713
BMW;X7_M;2016;107119.0;3.2;208.0;4.0;Automatic;SUV;5173746
BMW;X3;2013;54033.0;1.5;99.0;4.0;Automatic;SUV;2839508
BMW;X3_M;2011;18236.0;3.2;204.8;4.0;Automatic;SUV;3729070
BMW;3 Series;2022;213652.0;1.4;89.6;3.0;Manual;Sedan;3450323
BMW;X3_M;2022;219775.0;3.0;198.0;2.0;Automatic;SUV;6783344
BMW;X7_M;2010;5000.0;3.7;236.8;4.0;Manual;SUV;3595858
BMW;X3_M;2022;216026.0;3.2;214.4;3.0;Automatic;SUV;6957900
BMW;X5;2020;184624.0;2.0;126.0;3.0;Automatic;SUV;4193060
BMW;7 Series_M;2014;70370.0;3.2;211.2;4.0;Automatic;Sedan;3937120
BMW;7 Series_M;2014;73353.0;3.1;201.5;4.0;Automatic;Sedan;3839789
BMW;X7;2012;35148.0;2.6;171.6;4.0;Manual;SUV;3078476
BMW;7 Series;2010;5000.0;2.5;165.0;4.0;Manual;Sedan;2352904
BMW;7 Series_M;2019;162111.0;3.3;221.1;4.0;Manual;Sedan;5018248
BMW;5 Series;2022;212116.0;2.2;145.2;2.0;Automatic;Sedan;3711515
BMW;5 Series;2010;5000.0;1.4;89.6;4.0;Automatic;Sedan;1971131
BMW;X3;2015;90311.0;2.2;145.2;4.0;Automatic;SUV;3437532
BMW;X7_M;2011;18302.0;3.1;204.6;4.0;Automatic;SUV;3736729
BMW;5 Series_M;2013;53334.0;3.6;230.4;4.0;Manual;Sedan;3830948
BMW;X5;2017;127630.0;1.8;117.0;4.0;Automatic;SUV;3663334
BMW;7 Series;2017;123394.0;2.5;160.0;4.0;Automatic;Sedan;3259591
BMW;X3_M;2021;185363.0;3.4;224.4;2.0;Manual;SUV;6774538
BMW;7 Series_M;2012;33622.0;3.4;224.4;4.0;Automatic;Sedan;3607343
BMW;5 Series;2019;157933.0;3.1;204.6;4.0;Manual;Sedan;3664382
BMW;X7_M;2014;72755.0;3.3;221.1;4.0;Manual;SUV;4685016
BMW;X7_M;2013;54919.0;3.5;227.5;4.0;Automatic;SUV;4413773
BMW;X5;2017;124740.0;2.4;151.2;4.0;Automatic;SUV;3879293
BMW;X5;2022;216074.0;2.4;151.2;2.0;Manual;SUV;4777122
